game_title,release_year,represent_me_url,representation_tags,review_reason
Star Story Saga: Renaissance,2008,https://representme.charity/projects/queer/database/title/star-story-saga,Lesbian,no_explicit_named_character_pattern
Star Trek Online,2010,https://representme.charity/projects/queer/database/title/star-trek-online,Other,no_explicit_named_character_pattern
Star Trek Voyager: Elite Force series,2000,https://representme.charity/projects/queer/database/title/star-trek-voyager-elite,Lesbian; Playersexual,aggregate_page_requires_game_version
Star Wars franchise,2003 – 2011,https://representme.charity/projects/queer/database/title/star-wars-franchise,Lesbian; Nonbinary / non-conforming,aggregate_page_requires_game_version
Starbot,2014,https://representme.charity/projects/queer/database/title/starbot,Lesbian,no_explicit_named_character_pattern
Starbound,2016,https://representme.charity/projects/queer/database/title/starbound,Nonbinary / non-conforming; Gay; Lesbian; Asexual,no_explicit_named_character_pattern
Stardew Valley,2016,https://representme.charity/projects/queer/database/title/stardew-valley,Playersexual,no_explicit_named_character_pattern
Stardom The A-List,2011,https://representme.charity/projects/queer/database/title/stardom,Lesbian; Playersexual,no_explicit_named_character_pattern
StarFighter: Eclipse,2015,https://representme.charity/projects/queer/database/title/starfighter-eclipse,Gay,no_explicit_named_character_pattern
Starlight Vega,2016,https://representme.charity/projects/queer/database/title/starlight-vega,Lesbian,no_explicit_named_character_pattern
Starship Neptune,2016,https://representme.charity/projects/queer/database/title/starship-neptune,Lesbian,no_explicit_named_character_pattern
Starship Promise,2017,https://representme.charity/projects/queer/database/title/starship-promise,Bisexual / plurisexual; Lesbian; Nonbinary / non-conforming,no_explicit_named_character_pattern
State of Decay,2013,https://representme.charity/projects/queer/database/title/state-of-decay,Gay,no_explicit_named_character_pattern
State of Decay II,2018,https://representme.charity/projects/queer/database/title/state-of-decay-ii,Gay; Lesbian; Bisexual / plurisexual,no_explicit_named_character_pattern
Steambot Chronicles,2005,https://representme.charity/projects/queer/database/title/steambot-chronicles,Playersexual,no_explicit_named_character_pattern
SteamWorld Heist,2016,https://representme.charity/projects/queer/database/title/steamworld-heist,Cross-dressing; Gay; Nonbinary / non-conforming,no_explicit_named_character_pattern
STEINS;GATE,2016,https://representme.charity/projects/queer/database/title/stein-s-gate,Trans woman,no_explicit_named_character_pattern
Steven Universe,2015,https://representme.charity/projects/queer/database/title/steven-universe-attack-the-light,Lesbian; Other,no_explicit_named_character_pattern
Stick Shift,2015,https://representme.charity/projects/queer/database/title/stick-shift,Gay,no_explicit_named_character_pattern
Stormtouched,2018,https://representme.charity/projects/queer/database/title/stormtouched,Asexual / aromantic; Nonbinary / non-conforming,no_explicit_named_character_pattern
Story of Everyone,2016,https://representme.charity/projects/queer/database/title/story-of-everyone,Other,no_explicit_named_character_pattern
Story of Seasons (Harvest Moon) series,1996 – 2015,https://representme.charity/projects/queer/database/title/story-of-seasons,Lesbian; Trans woman,aggregate_page_requires_game_version
Straight?!,2017,https://representme.charity/projects/queer/database/title/straight,Gay,no_explicit_named_character_pattern
Stranded Girls,2018,https://representme.charity/projects/queer/database/title/stranded-girls,Lesbian,no_explicit_named_character_pattern
Stranded Hearts,2015,https://representme.charity/projects/queer/database/title/stranded-hearts,Lesbian,no_explicit_named_character_pattern
Strange Flesh,2017,https://representme.charity/projects/queer/database/title/strange-flesh,Gay; Other,no_explicit_named_character_pattern
Strangers of the Power,2017,https://representme.charity/projects/queer/database/title/strangers-of-the-power,Lesbian; Playersexual,no_explicit_named_character_pattern
Strawberry Daiquiri,2018,https://representme.charity/projects/queer/database/title/strawberry-daiquiri,Gay,no_explicit_named_character_pattern
Strawberry Vinegar,2016,https://representme.charity/projects/queer/database/title/strawberry-vinegar,Lesbian,no_explicit_named_character_pattern
Street Fighter series,1987 – 2016,https://representme.charity/projects/queer/database/title/street-fighter,Gay; Trans woman,aggregate_page_requires_game_version
Streets of Rage 3,1994,https://representme.charity/projects/queer/database/title/streets-of-rage-3,Gay,no_explicit_named_character_pattern
Stuck in a Muddle with You,2016,https://representme.charity/projects/queer/database/title/stuck-in-a-muddle-with-you,Lesbian,no_explicit_named_character_pattern
Succulent,2015,https://representme.charity/projects/queer/database/title/succulent,Gay,no_explicit_named_character_pattern
Sugar Stars,2017,https://representme.charity/projects/queer/database/title/sugar-stars,Lesbian; Playersexual; Trans woman,no_explicit_named_character_pattern
Sugar's Delight,2011,https://representme.charity/projects/queer/database/title/sugars-delight,Lesbian,no_explicit_named_character_pattern
Summer Horizon,2018,https://representme.charity/projects/queer/database/title/summer-horizon,Asexual / aromantic,no_explicit_named_character_pattern
Summer Roarmance,2015,https://representme.charity/projects/queer/database/title/summer-roarmance,Nonbinary / non-conforming,no_explicit_named_character_pattern
Summon Night: Swordcraft Story series,2000 – 2016,https://representme.charity/projects/queer/database/title/summon-night,Lesbian; Playersexual,aggregate_page_requires_game_version
Sunday at the Memories,2017,https://representme.charity/projects/queer/database/title/sunday-at-the-memories,Lesbian,no_explicit_named_character_pattern
Sunless series,2015–2018,https://representme.charity/projects/queer/database/title/sunless-sea,Nonbinary / non-conforming; Trans woman,aggregate_page_requires_game_version
Super Health Club,2016,https://representme.charity/projects/queer/database/title/super-health-club,Gay,no_explicit_named_character_pattern
Super Quheeros !,2018,https://representme.charity/projects/queer/database/title/super-quheeros-,Other,no_explicit_named_character_pattern
Super Smash Bros. Ultimate,2018,https://representme.charity/projects/queer/database/title/super-smash-bros-ultimate,Intersex; Nonbinary / non-conforming,no_explicit_named_character_pattern
SUPER YURI RPG,2015,https://representme.charity/projects/queer/database/title/super-yuri-rpg,Lesbian,no_explicit_named_character_pattern
Supreme League of Patriots,2015,https://representme.charity/projects/queer/database/title/supreme-league-of-patriots,Gay; Cross-dressing,no_explicit_named_character_pattern
Sweet Fantasy,2017,https://representme.charity/projects/queer/database/title/sweet-fantasy,Lesbian,no_explicit_named_character_pattern
Sweet Volley High,2016,https://representme.charity/projects/queer/database/title/sweet-volley-high,Lesbian,no_explicit_named_character_pattern
Sweethearts,2017,https://representme.charity/projects/queer/database/title/sweethearts,Lesbian,no_explicit_named_character_pattern
Swemark and Denden's Great Eggventure,2017,https://representme.charity/projects/queer/database/title/swemark-and-denden-s-great-eggventure,Lesbian,no_explicit_named_character_pattern
Sword Art Online: Fatal Bullet,2018,https://representme.charity/projects/queer/database/title/sword-art-online-fatal-bullet,Bisexual / plurisexual; Polyamory,no_explicit_named_character_pattern
Sword of Asumi,2015,https://representme.charity/projects/queer/database/title/sword-of-asumi,Lesbian,no_explicit_named_character_pattern
Symmetra's Qualifying Matches,2018,https://representme.charity/projects/queer/database/title/symmetra-s-qualifying-matches,Bisexual / plurisexual; Polyamory; Gay; Lesbian,no_explicit_named_character_pattern
Synthetic Garden,2018,https://representme.charity/projects/queer/database/title/synthetic-garden,Lesbian,no_explicit_named_character_pattern
Syphon Filter: Dark Mirror,2006,https://representme.charity/projects/queer/database/title/syphon-filter-dark-mirror,Bisexual / plurisexual; Lesbian,no_explicit_named_character_pattern
Syrup and the Ultimate Sweet,2015,https://representme.charity/projects/queer/database/title/syrup-and-the-ultimate-sweet,Lesbian,no_explicit_named_character_pattern
Tacoma,2017,https://representme.charity/projects/queer/database/title/tacoma,Lesbian,no_explicit_named_character_pattern
Take A Hike!,2020,https://representme.charity/projects/queer/database/title/take-a-hike-,Bisexual / plurisexual; Polyamory; Lesbian,no_explicit_named_character_pattern
Take Me Home,2018,https://representme.charity/projects/queer/database/title/take-me-home,Gay,no_explicit_named_character_pattern
Take the Dream IX,2016,https://representme.charity/projects/queer/database/title/take-the-dream-ix,Lesbian,no_explicit_named_character_pattern
Tales Maj'Eyal,2012,https://representme.charity/projects/queer/database/title/tales-maj-eyal,Lesbian; Bisexual / plurisexual,no_explicit_named_character_pattern
Tales of Aravorn: Seasons of the Wolf,2014,https://representme.charity/projects/queer/database/title/tales-of-aravorn,Playersexual,no_explicit_named_character_pattern
Tales of Monkey Island,2009,https://representme.charity/projects/queer/database/title/tales-of-monkey-island,Bisexual / plurisexual; Nonbinary / non-conforming,no_explicit_named_character_pattern
Tales series,1995 – 2016,https://representme.charity/projects/queer/database/title/tales-series,Gay,aggregate_page_requires_game_version
Talks With My Mom,2014,https://representme.charity/projects/queer/database/title/talks-with-my-mom,Lesbian; Nonbinary / non-conforming,no_explicit_named_character_pattern
Tanggal,2018,https://representme.charity/projects/queer/database/title/tanggal,Lesbian,no_explicit_named_character_pattern
Teach Me Onegai,2017,https://representme.charity/projects/queer/database/title/teach-me-onegai,Gay,no_explicit_named_character_pattern
Team Fortress 2,2007,https://representme.charity/projects/queer/database/title/team-fortress-2,Lesbian,no_explicit_named_character_pattern
Tearaway,2013,https://representme.charity/projects/queer/database/title/tearaway,Nonbinary / non-conforming,no_explicit_named_character_pattern
Tears of Yggdrasil,2017,https://representme.charity/projects/queer/database/title/tears-of-yggdrasil,Gay; Lesbian; Trans woman,no_explicit_named_character_pattern
Technobabylon,2015,https://representme.charity/projects/queer/database/title/technobabylon,Lesbian; Trans woman; Gay; Nonbinary / non-conforming,no_explicit_named_character_pattern
Teenage Blob,2020,https://representme.charity/projects/queer/database/title/teenage-blob,Nonbinary / non-conforming,no_explicit_named_character_pattern
Teenage Gayward,2015,https://representme.charity/projects/queer/database/title/teenage-gayward,Lesbian; Nonbinary / non-conforming,no_explicit_named_character_pattern
Teenage Mutant Ninja Turtles and Other Strangeness,1985,https://representme.charity/projects/queer/database/title/teenage-mutant-ninja-turtles-and-other-strangeness,Gay,no_explicit_named_character_pattern
Tekken series,1994 – 2016,https://representme.charity/projects/queer/database/title/tekken-series,Bisexual / plurisexual; Gay; Lesbian; Nonbinary / non-conforming,aggregate_page_requires_game_version
Telepath Tactics,2015,https://representme.charity/projects/queer/database/title/telepath-tactics,Lesbian,no_explicit_named_character_pattern
Tell a Demon,2017,https://representme.charity/projects/queer/database/title/tell-a-demon,Bisexual / plurisexual; Lesbian; Gay,no_explicit_named_character_pattern
Tell Me Why,2020,https://representme.charity/projects/queer/database/title/tell-me-why,Trans man; Bisexual / plurisexual; Gay,no_explicit_named_character_pattern
Temtem,2020,https://representme.charity/projects/queer/database/title/temtem,Nonbinary / non-conforming,no_explicit_named_character_pattern
Tender Loving Care,1998,https://representme.charity/projects/queer/database/title/tender-loving-care,Bisexual / plurisexual; Polyamory,no_explicit_named_character_pattern
Tenta Shooter,2017,https://representme.charity/projects/queer/database/title/tenta-shooter,Lesbian,no_explicit_named_character_pattern
Terraria,2011,https://representme.charity/projects/queer/database/title/terraria,Nonbinary / non-conforming; Trans man; Trans woman,no_explicit_named_character_pattern
"Thank You, Gigi",2017,https://representme.charity/projects/queer/database/title/thank-you-gigi,Lesbian,no_explicit_named_character_pattern
That Bitter Taste,2016,https://representme.charity/projects/queer/database/title/that-bitter-taste,Gay,no_explicit_named_character_pattern
That Night,Not yet released,https://representme.charity/projects/queer/database/title/that-night,Lesbian,no_explicit_named_character_pattern
That's Not My Name,2017,https://representme.charity/projects/queer/database/title/that-s-not-my-name,Other,no_explicit_named_character_pattern
The A-List,2018,https://representme.charity/projects/queer/database/title/the-a-list,Asexual / aromantic; Trans woman,no_explicit_named_character_pattern
"The Adventures of an Immortal, a War Survivor, and Other Misc. Queers",2018,https://representme.charity/projects/queer/database/title/the-adventures-of-an-immortal-a-war-survivor-and-other-misc-queers,Gay; Bisexual / plurisexual,no_explicit_named_character_pattern
The Adventures of Nick & Willikins,2018,https://representme.charity/projects/queer/database/title/the-adventures-of-nick-willikins,Gay,no_explicit_named_character_pattern
The Adventures of Qunju Spark,2018,https://representme.charity/projects/queer/database/title/the-adventures-of-qunju-spark,Asexual / aromantic,no_explicit_named_character_pattern
The Arcana: A Mystic Romance,2017,https://representme.charity/projects/queer/database/title/the-arcana-a-mystic-romance,Nonbinary / non-conforming; Playersexual,no_explicit_named_character_pattern
The Awkward Steve Duology,2017,https://representme.charity/projects/queer/database/title/the-awkward-steve-duology,Gay,no_explicit_named_character_pattern
The Bakery,2018,https://representme.charity/projects/queer/database/title/the-bakery,Bisexual / plurisexual; Gay,no_explicit_named_character_pattern
The Bog's Heart,2018,https://representme.charity/projects/queer/database/title/the-bog-s-heart,Asexual / aromantic,no_explicit_named_character_pattern
The Bookshelf Limbo,2020,https://representme.charity/projects/queer/database/title/the-bookshelf-limbo,Gay; Lesbian; Polyamory,no_explicit_named_character_pattern
The Cave of Questioning,2018,https://representme.charity/projects/queer/database/title/the-cave-of-questioning,Nonbinary / non-conforming,no_explicit_named_character_pattern
The Club,2018,https://representme.charity/projects/queer/database/title/the-club,Gay; Other,no_explicit_named_character_pattern
The Crown & The Flame,2016,https://representme.charity/projects/queer/database/title/the-crown-the-flame,Gay; Lesbian,no_explicit_named_character_pattern
The D (Stands for Demon),2018,https://representme.charity/projects/queer/database/title/the-d-stands-for-demon-,Asexual / aromantic; Nonbinary / non-conforming,no_explicit_named_character_pattern
The Dagger of Amon Ra,1992,https://representme.charity/projects/queer/database/title/the-dagger-of-amon-ra,Lesbian,no_explicit_named_character_pattern
The Darkside Detective,2017,https://representme.charity/projects/queer/database/title/the-darkside-detective,Nonbinary / non-conforming,no_explicit_named_character_pattern
The Deed,2015,https://representme.charity/projects/queer/database/title/the-deed,Lesbian,no_explicit_named_character_pattern
The Echo of Crows at the End of Man,2017,https://representme.charity/projects/queer/database/title/the-echo-of-crows-at-the-end-of-man,Gay,no_explicit_named_character_pattern
The Elder Scrolls series,1994 – 2015,https://representme.charity/projects/queer/database/title/the-elder-scrolls,Playersexual; Bisexual / plurisexual; Nonbinary / non-conforming; Other,aggregate_page_requires_game_version
The End,2011,https://representme.charity/projects/queer/database/title/the-end,Nonbinary / non-conforming,no_explicit_named_character_pattern
The Forgotten City,2018,https://representme.charity/projects/queer/database/title/the-forgotten-city,Bisexual / plurisexual; Gay,no_explicit_named_character_pattern
The Freshman / The Sophomore,2016,https://representme.charity/projects/queer/database/title/the-freshman,Bisexual / plurisexual; Gay,no_explicit_named_character_pattern
The Girl of Glass: A Summer Bird's Tale,2020,https://representme.charity/projects/queer/database/title/the-girl-of-glass-a-summer-bird-s-tale,Lesbian,no_explicit_named_character_pattern
The Girl on the Train,2017,https://representme.charity/projects/queer/database/title/the-girl-on-the-train,Lesbian,no_explicit_named_character_pattern
The Grind,2015,https://representme.charity/projects/queer/database/title/the-grind,Lesbian,no_explicit_named_character_pattern
The Haunting of Braidwood Manor,2017,https://representme.charity/projects/queer/database/title/the-haunting-of-braidwood-manor,Playersexual; Lesbian,no_explicit_named_character_pattern
The Heart of Tales,2017,https://representme.charity/projects/queer/database/title/the-heart-of-tales,Nonbinary / non-conforming,no_explicit_named_character_pattern
The Henhouse,2018,https://representme.charity/projects/queer/database/title/the-henhouse,Lesbian,no_explicit_named_character_pattern
The Hook Up,???,https://representme.charity/projects/queer/database/title/the-hook-up,Playersexual,no_explicit_named_character_pattern
The House in Fata Morgana,2012,https://representme.charity/projects/queer/database/title/the-house-in-fata-morgana,Trans man; Intersex; Asexual / aromantic,no_explicit_named_character_pattern
The Icecream Parlour,2015,https://representme.charity/projects/queer/database/title/the-icecream-parlour,Asexual / aromantic; Bisexual / plurisexual; Gay; Lesbian; Other,no_explicit_named_character_pattern
The Incredible Hulk: The Pantheon Saga,1996,https://representme.charity/projects/queer/database/title/the-incredible-hulk,Gay,no_explicit_named_character_pattern
The Kiss of Walt Whitman Still On My Lips,2016,https://representme.charity/projects/queer/database/title/the-kiss-of-walt-whitman-still-on-my-lips,Other,no_explicit_named_character_pattern
The Last Birdling,2017,https://representme.charity/projects/queer/database/title/the-last-birdling,Lesbian,no_explicit_named_character_pattern
The Last Express,1997,https://representme.charity/projects/queer/database/title/the-last-express,Lesbian,no_explicit_named_character_pattern
The Last of Us series,2013 - 2020,https://representme.charity/projects/queer/database/title/the-last-of-us,Lesbian; Gay; Bisexual / plurisexual; Trans man,aggregate_page_requires_game_version
The Last Remnant,2008,https://representme.charity/projects/queer/database/title/the-last-remnant,Bisexual / plurisexual,no_explicit_named_character_pattern
The Last Word,2015,https://representme.charity/projects/queer/database/title/the-last-word,Gay,no_explicit_named_character_pattern
The Legend of Korra,2014,https://representme.charity/projects/queer/database/title/the-legend-of-korra,Bisexual / plurisexual,no_explicit_named_character_pattern
The Legend of Zelda series,1986 – 2016,https://representme.charity/projects/queer/database/title/the-legend-of-zelda-series,Cross-dressing; Gay; Nonbinary / non-conforming; Trans woman,aggregate_page_requires_game_version
The Letter,2017,https://representme.charity/projects/queer/database/title/the-letter,Bisexual / plurisexual; Lesbian; Asexual / aromantic; Gay,no_explicit_named_character_pattern
The Light at the End of the Ocean,2020,https://representme.charity/projects/queer/database/title/the-light-at-the-end-of-the-ocean,Lesbian; Bisexual / plurisexual; Gay,no_explicit_named_character_pattern
The Longest Couch,2017,https://representme.charity/projects/queer/database/title/the-longest-couch,Gay,no_explicit_named_character_pattern
The Longest Journey series,1999 – 2014,https://representme.charity/projects/queer/database/title/the-longest-journey,Gay; Lesbian,aggregate_page_requires_game_version
The Lost Expedition,2017,https://representme.charity/projects/queer/database/title/the-lost-expedition,Other,no_explicit_named_character_pattern
The Milk of Human Kindness,2013,https://representme.charity/projects/queer/database/title/the-milk-of-human-kindness,Lesbian,no_explicit_named_character_pattern
The Monster Inside,2017,https://representme.charity/projects/queer/database/title/the-monster-inside,Lesbian,no_explicit_named_character_pattern
The Multidimensional Underwear Drawer,2016,https://representme.charity/projects/queer/database/title/the-multidimensional-underwear-drawer,Playersexual,no_explicit_named_character_pattern
The Palace Guard,2017,https://representme.charity/projects/queer/database/title/the-palace-guard,Gay,no_explicit_named_character_pattern
The Path,2009,https://representme.charity/projects/queer/database/title/the-path,Lesbian,no_explicit_named_character_pattern
The Pirate's Fate,2018,https://representme.charity/projects/queer/database/title/the-pirate-s-fate,Bisexual / plurisexual; Playersexual; Polyamory; Trans man; Trans woman,no_explicit_named_character_pattern
The Princess and the Frog,2009,https://representme.charity/projects/queer/database/title/the-princess-and-the-frog,Bisexual / plurisexual; Gay; Lesbian,no_explicit_named_character_pattern
The Pursuit of Happiness,2015,https://representme.charity/projects/queer/database/title/the-pursuit-of-happiness,Playersexual; Polyamory; Gay; Lesbian,no_explicit_named_character_pattern
The Quest,2016,https://representme.charity/projects/queer/database/title/the-quest,Playersexual,no_explicit_named_character_pattern
The Red Strings Club,2018,https://representme.charity/projects/queer/database/title/the-red-strings-club,Bisexual / plurisexual; Gay; Asexual / aromantic; Lesbian; Nonbinary / non-conforming; Trans woman,no_explicit_named_character_pattern
The Reject Demon: Toko,2015,https://representme.charity/projects/queer/database/title/the-reject-demon,Lesbian; Bisexual / plurisexual; Gay; Nonbinary / non-conforming; Trans man,no_explicit_named_character_pattern
The Republic,2016,https://representme.charity/projects/queer/database/title/the-republic,Playersexual,no_explicit_named_character_pattern
The Ritual,2017,https://representme.charity/projects/queer/database/title/the-ritual,Lesbian,no_explicit_named_character_pattern
The Royal Romance,2017,https://representme.charity/projects/queer/database/title/the-royal-romance,Bisexual / plurisexual,no_explicit_named_character_pattern
The Royal Trap,2015,https://representme.charity/projects/queer/database/title/the-royal-trap,Playersexual; Lesbian,no_explicit_named_character_pattern
The Sad Story of Emmeline Burns,2016,https://representme.charity/projects/queer/database/title/the-sad-story,Lesbian,no_explicit_named_character_pattern
The Secret World,2012,https://representme.charity/projects/queer/database/title/the-secret-world,Bisexual / plurisexual; Lesbian; Gay; Playersexual; Trans woman,no_explicit_named_character_pattern
The Seven Districts of Sin,2017,https://representme.charity/projects/queer/database/title/the-seven-districts-of-sin,Lesbian,no_explicit_named_character_pattern
The Shadow that Eye's You,2018,https://representme.charity/projects/queer/database/title/the-shadow-that-eye-s-you,Asexual / aromantic,no_explicit_named_character_pattern
The Shadows of Pygmalion,2017,https://representme.charity/projects/queer/database/title/the-shadows-of-pygmalion,Lesbian,no_explicit_named_character_pattern
The Silver Case,1999,https://representme.charity/projects/queer/database/title/the-silver-case,Gay,no_explicit_named_character_pattern
The Simpsons Arcade Game,1991,https://representme.charity/projects/queer/database/title/the-simpsons-arcade-game,Gay,no_explicit_named_character_pattern
The Sims series,2000 – 2016,https://representme.charity/projects/queer/database/title/the-sims,Playersexual; Trans man; Trans woman,aggregate_page_requires_game_version
The Spirit Engine,2003,https://representme.charity/projects/queer/database/title/the-spirit-engine,Cross-dressing,no_explicit_named_character_pattern
The Stargazers,2016,https://representme.charity/projects/queer/database/title/the-stargazers,Lesbian,no_explicit_named_character_pattern
The Start of Something Amazing,2019,https://representme.charity/projects/queer/database/title/the-start-of-something-amazing,Lesbian; Bisexual / plurisexual,no_explicit_named_character_pattern
The Suburb: Not Just Dinner,2018,https://representme.charity/projects/queer/database/title/the-suburb-not-just-dinner,Asexual / aromantic,no_explicit_named_character_pattern
The Technomancer,2016,https://representme.charity/projects/queer/database/title/the-technomancer,Gay; Playersexual,no_explicit_named_character_pattern
The Temple of Elemental Evil,2003,https://representme.charity/projects/queer/database/title/the-temple-of-elemental-evil,Playersexual; Gay,no_explicit_named_character_pattern
The Testimony of Trixie Glimmer Smith,2018,https://representme.charity/projects/queer/database/title/the-testimony-of-trixie-glimmer-smith,Bisexual / plurisexual; Trans woman; Asexual / aromantic; Lesbian; Nonbinary / non-conforming; Trans man,no_explicit_named_character_pattern
The Things I'll Say,2018,https://representme.charity/projects/queer/database/title/the-things-i-ll-say,Asexual / aromantic,no_explicit_named_character_pattern
The Tower of Five Hearts,2019,https://representme.charity/projects/queer/database/title/the-tower-of-five-hearts,Lesbian,no_explicit_named_character_pattern
The Trans Zone,2017,https://representme.charity/projects/queer/database/title/the-trans-zone,Nonbinary / non-conforming; Trans man; Trans woman,no_explicit_named_character_pattern
The Waters Above: Prelude,2018,https://representme.charity/projects/queer/database/title/the-waters-above-prelude,Lesbian; Nonbinary / non-conforming,no_explicit_named_character_pattern
The Wilting Amaranth,2017,https://representme.charity/projects/queer/database/title/the-wilting-amaranth,Lesbian,no_explicit_named_character_pattern
The Witch in the Forest,2017,https://representme.charity/projects/queer/database/title/the-witch-in-the-forest,Lesbian,no_explicit_named_character_pattern
The Witcher series,2007 – 2015,https://representme.charity/projects/queer/database/title/the-witcher,Bisexual / plurisexual; Gay; Lesbian; Nonbinary / non-conforming; Other,aggregate_page_requires_game_version
The Wolf's Shepherd,2017,https://representme.charity/projects/queer/database/title/the-wolf-s-shepherd,Lesbian; Polyamory; Asexual / aromantic,no_explicit_named_character_pattern
The World Ends With You,2007,https://representme.charity/projects/queer/database/title/the-world-ends-with-you,Gay,no_explicit_named_character_pattern
The Yawhg,2013,https://representme.charity/projects/queer/database/title/the-yawhg,Playersexual,no_explicit_named_character_pattern
Theatrix Presents: Ironwood,2010,https://representme.charity/projects/queer/database/title/theatrix-presents-ironwood,Gay,no_explicit_named_character_pattern
There’s A Fan Fic For That,2014,https://representme.charity/projects/queer/database/title/there-s-a-fan-fic-for-that,,no_explicit_named_character_pattern
These Nights in Cairo,2017,https://representme.charity/projects/queer/database/title/these-nights-in-cairo,Playersexual; Gay,no_explicit_named_character_pattern
Third Wheeler,2017,https://representme.charity/projects/queer/database/title/third-wheeler,Other,no_explicit_named_character_pattern
This Is Not A Game About Catching Monsters,2015,https://representme.charity/projects/queer/database/title/this-is-not-a-game-about-catching-monsters,Nonbinary / non-conforming,no_explicit_named_character_pattern
This is Where I Want to Die,2013,https://representme.charity/projects/queer/database/title/this-is-where-i-want-to-die,Other,no_explicit_named_character_pattern
Thorny Sweets,2018,https://representme.charity/projects/queer/database/title/thorny-sweets,Lesbian,no_explicit_named_character_pattern
Three Fourths Home,2015,https://representme.charity/projects/queer/database/title/three-fourths-home,Other,no_explicit_named_character_pattern
Three Guys That Paint,2015,https://representme.charity/projects/queer/database/title/three-guys-that-paint,Bisexual / plurisexual; Gay; Nonbinary / non-conforming,no_explicit_named_character_pattern
Tibia,1997,https://representme.charity/projects/queer/database/title/tibia,Playersexual,no_explicit_named_character_pattern
Tigris & Euphelia,2017,https://representme.charity/projects/queer/database/title/tigris-euphelia,Lesbian,no_explicit_named_character_pattern
Til Cows Tear Us Apart,2015,https://representme.charity/projects/queer/database/title/til-cows-tear-us-apart,Lesbian,no_explicit_named_character_pattern
time.,2016,https://representme.charity/projects/queer/database/title/time,Other,no_explicit_named_character_pattern
Timespinner,2018,https://representme.charity/projects/queer/database/title/timespinner,Bisexual / plurisexual; Gay; Lesbian; Nonbinary / non-conforming; Polyamory; Trans woman,no_explicit_named_character_pattern
To Crime Nirvana,2017,https://representme.charity/projects/queer/database/title/to-crime-nirvana,Gay,no_explicit_named_character_pattern
To Kill a Black Swan,2014,https://representme.charity/projects/queer/database/title/to-kill-a-black-swan,Other,no_explicit_named_character_pattern
To Libertad,2016,https://representme.charity/projects/queer/database/title/to-libertad,Lesbian,no_explicit_named_character_pattern
To Love and Protect,2017,https://representme.charity/projects/queer/database/title/to-love-and-protect-,Bisexual / plurisexual; Lesbian,no_explicit_named_character_pattern
To Trust an Incubus,2018,https://representme.charity/projects/queer/database/title/to-trust-an-incubus,Gay; Asexual / aromantic,no_explicit_named_character_pattern
TODO: today,2017,https://representme.charity/projects/queer/database/title/todo-today,Nonbinary / non-conforming; Playersexual,no_explicit_named_character_pattern
Together in the Sunlight,2018,https://representme.charity/projects/queer/database/title/together-in-the-sunlight,Lesbian,no_explicit_named_character_pattern
Tokimeki Memorial Girl's Side series,2002,https://representme.charity/projects/queer/database/title/tokimeki-memorial-girls-side,Lesbian; Playersexual; Gay; Polyamory,aggregate_page_requires_game_version
Tokyo Afterschool Summoners,2016,https://representme.charity/projects/queer/database/title/tokyo-afterschool-summoners,Bisexual / plurisexual; Gay; Lesbian; Nonbinary / non-conforming; Polyamory; Trans man; Trans woman; Cross-dressing,no_explicit_named_character_pattern
Tokyo Majin Gakuen series,1998 – 2004,https://representme.charity/projects/queer/database/title/tokyo-majin-gakuen,Bisexual / plurisexual; Gay,aggregate_page_requires_game_version
Tom Clancy's Series,2015-2018,https://representme.charity/projects/queer/database/title/tom-clancy-s-series,Lesbian,aggregate_page_requires_game_version
Tomai,2017,https://representme.charity/projects/queer/database/title/tomai,Playersexual,no_explicit_named_character_pattern
Tomb Raider,2013 – 2015,https://representme.charity/projects/queer/database/title/tomb-raider,Lesbian,no_explicit_named_character_pattern
Too Many Cinderellas,2014,https://representme.charity/projects/queer/database/title/too-many-cinderellas,Cross-dressing; Gay; Nonbinary / non-conforming; Other,no_explicit_named_character_pattern
Torment: Tides of Numenera,2016,https://representme.charity/projects/queer/database/title/torment-tides-of-numenera,Gay; Other,no_explicit_named_character_pattern
Tradewinds Legends,2006,https://representme.charity/projects/queer/database/title/tradewinds-legends,Gay,no_explicit_named_character_pattern
Trance Run!,2017,https://representme.charity/projects/queer/database/title/trance-run-,Lesbian,no_explicit_named_character_pattern
TRANS Golf,2018,https://representme.charity/projects/queer/database/title/trans-golf,Nonbinary / non-conforming; Lesbian; Trans man; Other,no_explicit_named_character_pattern
_transfer,2016,https://representme.charity/projects/queer/database/title/transfer,Nonbinary / non-conforming,no_explicit_named_character_pattern
Transhaping,2019,https://representme.charity/projects/queer/database/title/transhaping,Nonbinary / non-conforming; Trans man; Trans woman,no_explicit_named_character_pattern
Transistor,2014,https://representme.charity/projects/queer/database/title/transistor,Lesbian; Gay,no_explicit_named_character_pattern
Tranxiety,2015,https://representme.charity/projects/queer/database/title/tranxiety,Trans woman,no_explicit_named_character_pattern
Triad,2013,https://representme.charity/projects/queer/database/title/triad,Polyamory,no_explicit_named_character_pattern
Trials in Tainted Space,2014,https://representme.charity/projects/queer/database/title/trials-in-tainted-space,Nonbinary / non-conforming; Playersexual; Other; Gay; Lesbian,no_explicit_named_character_pattern
Triple X Tycoon,Not yet released,https://representme.charity/projects/queer/database/title/triple-x-tycoon,Gay; Lesbian; Other; Trans man; Trans woman,no_explicit_named_character_pattern
